gene_id	gene_short_name	E12.5_PFL_WT_RNAseq_rep1	E12.5_PFL_WT_RNAseq_rep2	E12.5_PFL_WT_RNAseq_rep3	E12.5_PFL_DelCBS1.2_RNAseq_rep1	E12.5_PFL_DelCBS1.2_RNAseq_rep2	E12.5_PFL_DelCBS1.2_RNAseq_rep3	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000050931	Sgms2	98.9019946559411	92.5335207034046	95.9414551565334	212.139643108506	204.8272845018	174.959423101612	146.550553537966	-1.04193033808746	0.184806046388802	-5.63796671400787	1.72069757606465e-08	2.45360719986969e-06
ENSMUSG00000040533	Matn1	485.415536989504	860.017427713996	619.168566267937	1687.66537859094	1651.99895289141	1617.48201357205	1153.6246460043	-1.33413898238333	0.240584215342839	-5.5454136111222	2.93260101737407e-08	3.89751216765375e-06
ENSMUSG00000035606	Ky	69.3450767127863	75.2968844939469	73.1924503256028	149.127867927762	160.568122524024	165.140271805093	115.445112298203	-1.12316170031261	0.203487074098502	-5.51957270646551	3.3982496940334e-08	4.34810179552426e-06
ENSMUSG00000043903	Zfp469	217.12966642856	330.217662118032	232.435484142117	478.889491373658	435.386639920913	458.822160582799	358.81351742768	-0.811026109861854	0.146865435544772	-5.5222395034849	3.34705816083293e-08	4.34810179552426e-06
ENSMUSG00000025081	Tdrd1	59.1138358863096	68.9465448378309	48.4652711615478	132.324727879563	133.80676877002	147.287269447786	98.3240696638429	-1.22612815832382	0.228346177801499	-5.36960228600668	7.89104708479062e-08	9.39309074293033e-06
ENSMUSG00000045515	Pou3f3	158.015830542251	146.965003470113	152.319423650579	246.796119457916	305.697002497662	264.224434888149	212.336302417778	-0.837823754533694	0.156577011431188	-5.35087332984319	8.75307769261536e-08	1.024110090036e-05
ENSMUSG00000079277	Hoxd3	129.595717135371	104.327008636192	150.341249317454	32.5560838433846	47.3470104878534	64.2708084863064	88.0729796510936	1.40383873560033	0.269677739818292	5.20561591975013	1.93354200052718e-07	2.05180282521059e-05
ENSMUSG00000020583	Matn3	117.090867236344	182.345467268474	138.472203318708	331.862015951921	272.759951723503	243.693482177245	214.370664612699	-0.94590793301241	0.182149143913133	-5.19304078345554	2.06886841175274e-07	2.17851843757564e-05
ENSMUSG00000026109	Tmeff2	97.7651901196659	120.656453466204	81.1051476581004	199.537288072357	225.41294123565	181.20797392667	150.947499079775	-1.01237569893929	0.195677566358582	-5.17369322288124	2.29511540853526e-07	2.32724702425476e-05
ENSMUSG00000038418	Egr1	183.025530340305	192.32457244237	210.675566477749	312.958483397697	299.521305477507	387.410151153569	264.319268214866	-0.771983722531467	0.149079184953334	-5.17834681463493	2.23860779993225e-07	2.32724702425476e-05
ENSMUSG00000032265	Tent5a	352.409406245307	459.038837999243	337.27872379771	621.716181783345	604.189025138477	561.476924137316	489.3515165169	-0.634029618992724	0.123108994832985	-5.15014861304711	2.6028013821749e-07	2.58186580584002e-05
