gene_id	gene_short_name	E12.5_PFL_WT_RNAseq_rep1	E12.5_PFL_WT_RNAseq_rep2	E12.5_PFL_WT_RNAseq_rep3	E12.5_PFL_DelCBS1.4_RNAseq_rep1	E12.5_PFL_DelCBS1.4_RNAseq_rep2	E12.5_PFL_DelCBS1.4_RNAseq_rep3	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000039910	Cited2	843.775346558123	956.661817102933	948.441475349051	822.455326505421	856.59278866766	617.425611550369	840.892060955593	0.260261581816781	0.118413625642702	2.19790231406382	0.0279560679717713	0.411836169908947
ENSMUSG00000042284	Itga1	256.848713006682	284.907481049781	232.116068189738	334.521985133034	254.473179323492	417.400124172068	296.711258479132	-0.377942191207308	0.171957985134942	-2.1978752013797	0.0279580005458213	0.411836169908947
ENSMUSG00000006576	Slc4a3	1203.36354476748	1300.81611378386	1114.91816359989	1622.53816355927	1167.17029099161	1494.0679261318	1317.14570047232	-0.242587196827139	0.110626621014607	-2.1928464830821	0.0283184416162529	0.412629162233229
ENSMUSG00000006586	Runx1t1	1014.27917306469	969.730967609804	999.811424866452	834.174249551483	894.663579275111	882.765543786892	932.570823025738	0.191559026229697	0.087243791527419	2.19567516353864	0.0281152020828469	0.412629162233229
ENSMUSG00000019433	Gipc1	1546.55714427428	1440.22038585715	1664.76688250837	1466.99609403882	1332.4776712608	1268.52898373076	1453.25786027836	0.193334638212045	0.0880272989866117	2.19630319727804	0.0280702490441604	0.412629162233229
ENSMUSG00000020260	Pofut2	1720.33989052135	1733.84063391151	1743.72439750733	1927.23016275687	1809.36441676467	2133.94537810219	1844.74081326065	-0.175460655248015	0.0800165906701434	-2.19280343961824	0.0283215440236344	0.412629162233229
ENSMUSG00000021760	Gpx8	1021.92998579254	1010.68097253133	928.464272758951	1193.19943741719	1071.99331447298	1121.57148279976	1057.97324429546	-0.193775326310157	0.0883291446345739	-2.19378696705175	0.0282507282046554	0.412629162233229
ENSMUSG00000022485	Hoxc5	63.3924483165429	36.5936214192379	78.0062196375348	12.7842796866128	22.040984035893	55.1090628491239	44.6544359908242	0.980261364359052	0.44659130644456	2.19498532598673	0.0281646503699829	0.412629162233229
ENSMUSG00000024181	Mrpl28	947.607805007632	934.008622891024	920.853909867484	748.945718307398	858.596514489104	826.635942736858	872.774752216584	0.202664612027825	0.0923901603672694	2.19357354963118	0.0282660816835376	0.412629162233229
ENSMUSG00000027338	Prnd	362.867117949866	460.034097841848	392.884984271974	473.018348404672	499.929592450482	495.981565642115	447.45261776016	-0.270313788570777	0.123122520462984	-2.19548615114685	0.0281287432439797	0.412629162233229
ENSMUSG00000051705	Senp8	277.615204696584	218.690451814969	281.583426984272	166.195635925966	230.428469466154	201.046025579211	229.259869077859	0.377040956373246	0.171929999484683	2.19299108650806	0.028308021301376	0.412629162233229
ENSMUSG00000062694	Cav3	64.4854215633798	101.939373953591	50.4186541559676	85.2285312440851	103.191879804408	150.019115533726	92.547162709193	-0.637814204004097	0.290775888246238	-2.19349069089242	0.0282720445676908	0.412629162233229
ENSMUSG00000026355	Mcm6	4742.41091802551	4155.11858448441	4809.74934740703	3831.02247942163	4275.95090296324	4117.87164067065	4322.02064549541	0.164694271391634	0.0752169918017988	2.18958864807586	0.0285540830412152	0.415130096410502
ENSMUSG00000037822	Smim14	610.972044981853	728.387321582925	585.046647281511	778.775704242828	746.387868488195	742.951810262263	698.753566139929	-0.235382528200151	0.107486415533116	-2.18988164255631	0.0285328216580903	0.415130096410502
ENSMUSG00000015112	Slc25a13	463.420656658865	412.113879316655	482.306748246709	352.633048022402	395.735849735352	377.59913433659	413.968219386095	0.268649334735151	0.122735867651635	2.18884128882086	0.0286083775799717	0.415476512308919
ENSMUSG00000020638	Cmpk2	124.598950139412	127.206398266875	112.252852649135	86.2938878846362	97.1807023400737	77.5609032691373	104.182282424878	0.479569039586259	0.219390404400628	2.1859162021987	0.0288217366416604	0.41812981125779
ENSMUSG00000003228	Grk5	454.67687068417	446.093670634519	437.595866259342	370.74411091177	384.715357717405	366.373214126583	410.033181722298	0.254194544540044	0.116310892158259	2.18547497850995	0.0288540386061576	0.418153586049066
ENSMUSG00000024099	Ndufv2	1331.2414146474	1345.25122550722	1287.10262401932	1136.73553546799	1206.24294450978	1170.55731644343	1246.18851009919	0.17375464595454	0.0795385417083603	2.18453396583051	0.0289230342333686	0.418264493998354
ENSMUSG00000025323	Sp4	556.323382640006	586.369219408264	562.215558607111	438.926935907038	528.983616861432	469.447572418463	523.711047640386	0.246188622026338	0.112695910169421	2.18453909867918	0.0289226575048576	0.418264493998354
ENSMUSG00000003518	Dusp3	276.522231449747	297.105354856193	264.460110478472	346.240908179096	319.594268520448	362.291061322944	311.03565580115	-0.29379380797615	0.134541072555296	-2.18367374658324	0.0289862302475049	0.418291240090184
ENSMUSG00000066687	Zbtb16	50.2767693544995	30.4946845160316	84.6652871675683	34.091412497634	31.0577502323947	25.5134550227425	42.6832264651451	0.866365276991033	0.396682740742496	2.18402564066539	0.0289603639943533	0.418291240090184
ENSMUSG00000020142	Slc1a4	419.701726785387	473.974525049176	490.868406499609	551.854739805451	479.892334236034	652.123910381299	511.40260712616	-0.280952947843048	0.128837770468634	-2.18067222694953	0.029207668675052	0.420139251890964
ENSMUSG00000020810	Cygb	77.6011005254232	84.5138399444303	94.1782407819018	105.470307414555	100.186291072241	166.347726748281	104.716251081139	-0.536342539901911	0.246185825291004	-2.17860853389072	0.0293607616816081	0.420139251890964
ENSMUSG00000021807	Rtraf	838.310480323938	1159.66928830966	1094.94096100979	1155.9119549979	1263.34913042096	1235.87176130165	1124.67559606065	-0.239154502499004	0.109757250153045	-2.17894036307877	0.0293360987848539	0.420139251890964
ENSMUSG00000022620	Arsa	404.40010132967	406.886219113907	372.907781681874	473.018348404672	443.825269450027	497.002103843025	433.006637303862	-0.255689661863906	0.117274170715237	-2.18027260652959	0.0292372603727461	0.420139251890964
ENSMUSG00000028438	Kif24	443.7471382158	330.213869473599	468.988613186642	286.580936308236	361.67251077079	338.818682702021	371.670291776181	0.329974860779522	0.151381292275711	2.17975983570374	0.0292752685884245	0.420139251890964
ENSMUSG00000037306	Man1c1	398.935235095485	413.856432717571	373.859077043307	445.319075750345	433.806640342803	567.419239705794	438.865950109218	-0.285587570136828	0.131046232399732	-2.17928867474568	0.0293102300188137	0.420139251890964
ENSMUSG00000041923	Nol4	30.6032509114345	43.5638350229022	56.1264263245677	66.052111714166	81.1508957685151	62.2528302554918	56.6248916661796	-0.679367792759109	0.311785851576006	-2.17895645143954	0.029334903485519	0.420139251890964
ENSMUSG00000044927	H1f10	1287.52248477392	1455.03208976493	1427.89433751146	1346.61079365654	1227.28206563495	961.346985256939	1284.28145943313	0.239223807099236	0.109796872970858	2.17878524794355	0.0293476253540744	0.420139251890964
ENSMUSG00000020153	Ndufs7	745.407754342797	803.317117822317	812.406238664082	732.965368699132	663.233246898235	636.815837367654	732.357593965703	0.217037254151362	0.0996838483484546	2.17725597222819	0.0294614741978567	0.421138494377538
ENSMUSG00000095440	Fignl2	283.080070930769	270.967053842452	306.317106381539	265.273803497215	225.419154912542	185.737952565566	256.132523688347	0.347632586561673	0.159786677300937	2.17560432718025	0.0295848595056575	0.422459402176598
ENSMUSG00000004952	Rasa4	248.104927031987	250.056413031459	234.969954274038	330.26055857083	259.482493877104	327.592762492014	275.077851546239	-0.322753305714544	0.14845547246146	-2.17407482771194	0.0296995160665514	0.423558123894254
ENSMUSG00000023944	Hsp90ab1	37251.8071719436	36764.3916525277	38878.4901264196	34109.5235605234	35381.7905550726	34629.9227714689	36169.3209729926	0.116703142990634	0.0536874745100927	2.17374991197799	0.0297239220185379	0.423558123894254
ENSMUSG00000004383	Large1	691.852065247787	862.563933453464	762.938879869548	1004.63131203965	818.521998060208	913.381689814183	842.314979747474	-0.237755717778156	0.109478044512702	-2.17172053845527	0.0298767484009036	0.424033103245123
ENSMUSG00000006333	Rps9	7609.27974447882	6432.63587948174	6992.02090653513	6230.20563394262	6370.8462492838	6335.50115124743	6661.74826082826	0.151161516883812	0.0696921819733665	2.16898815051564	0.0300835835345889	0.424033103245123
ENSMUSG00000007908	Hmgcll1	161.760040531868	135.047888570997	148.402076383603	115.058517179515	118.219823465244	94.9100526846022	128.899733135972	0.43775998743715	0.201639789201954	2.17100002519199	0.0299311704733289	0.424033103245123
ENSMUSG00000015533	Itga2	185.805451962281	204.750024607641	170.28186969657	235.443817561785	233.434058198321	242.888091816509	212.100552307184	-0.342606697987029	0.15795879706007	-2.16896244060874	0.0300855355417006	0.424033103245123
ENSMUSG00000022565	Plec	1896.3085832621	1927.26406141319	1862.6363176865	2251.0985814844	2005.72954726626	2101.28815567308	2007.38754113092	-0.16083183440692	0.0741356021188438	-2.16942777572775	0.0300502221307928	0.424033103245123
ENSMUSG00000024544	Ldlrad4	289.637910411791	345.896850081844	299.658038851506	401.639453487751	329.612897627673	427.605506181165	349.008442773621	-0.30698727323028	0.141320260664116	-2.17228068917814	0.0298344976866853	0.424033103245123
ENSMUSG00000026864	Hspa5	13737.5807394936	12420.9206417299	13618.7443942799	14040.3351658225	14079.179484382	16122.4624979715	14003.2038206132	-0.153586321819969	0.0707892347895139	-2.16962822492212	0.030035021398536	0.424033103245123
ENSMUSG00000029246	Ppat	735.570995121265	646.487311739869	752.474630893781	552.920096446002	637.184811219452	623.548840755828	658.031114362699	0.233561995164312	0.107538858772093	2.1718846362253	0.0298643656082307	0.424033103245123
ENSMUSG00000029500	Pgam5	1072.20675514704	1046.40331725011	1089.23318884119	913.010640952262	952.771628097011	959.305908855119	1005.48857319046	0.182963104687022	0.084362173834746	2.16878129581419	0.0300992919220708	0.424033103245123
ENSMUSG00000044155	Lsm8	722.455316159222	622.962840827502	707.763748906414	539.070460118838	607.12892389778	599.055923933995	633.072868973958	0.232715639074902	0.107204158974097	2.17077062403083	0.0299485155617047	0.424033103245123
ENSMUSG00000054423	Cadps	16.3945987025542	60.1180923316051	45.6621773488009	73.5096081980234	85.1583474114048	57.1501392509433	56.3321605405553	-0.807460159873219	0.372095040407448	-2.17003741568026	0.0300040116108081	0.424033103245123
ENSMUSG00000019846	Lama4	1864.61235910383	1958.63002262968	1958.71714919127	2046.55010649859	2103.91211251706	2343.15570928867	2045.92957653819	-0.167222897098748	0.0771512952607569	-2.16746713757127	0.0301992528335483	0.424815986996703
ENSMUSG00000024824	Rad9a	624.087723943896	581.141559205516	699.202090653513	577.423299178677	533.992931415044	494.961027441205	585.134771972975	0.245505363335092	0.11328060916779	2.16723201913094	0.030217167073902	0.424815986996703
ENSMUSG00000058013	Septin11	7696.71760422578	7463.35621612361	8216.33803669986	6948.25600967404	7395.75200695282	6907.00254375686	7437.90373623883	0.137447393749567	0.0634804207721761	2.16519348923111	0.0303728707405862	0.426565229958161
ENSMUSG00000033186	Mzt1	592.391499785625	624.705394228418	518.455971981177	419.750516377119	562.045092915271	446.995731998449	527.390701214343	0.280110414449751	0.129398098707866	2.16471816237531	0.0304092753173898	0.426637127060952
ENSMUSG00000000301	Pemt	52.4627158481734	39.207451520612	51.369949517401	17.045706248817	32.0596131431171	31.6366842282007	37.2970200843869	0.818821626679845	0.37873684341258	2.16198038538293	0.0306196881161695	0.427390672303177
ENSMUSG00000025216	Lbx1	185.805451962281	104.553204054965	203.577207346737	119.319943741719	121.225412197411	105.115434693699	139.932775666136	0.511425598706235	0.23653039202658	2.16219824574917	0.030602898713631	0.427390672303177
ENSMUSG00000035649	Zcchc7	669.992600311048	568.943685399103	586.949238004378	705.266096044804	656.220206523178	791.937643905928	663.218245031407	-0.23968823303648	0.110789428238493	-2.16345762269403	0.0305059997383991	0.427390672303177
ENSMUSG00000051790	Nlgn2	3488.77060390353	3326.53444234881	3322.8746974867	3932.23136027398	3433.3841950457	3940.29799371236	3574.01554879518	-0.157374394006538	0.0727846849499865	-2.16219104492487	0.0306034535185697	0.427390672303177
ENSMUSG00000063445	Nmral1	1497.37334816662	1306.91505068707	1458.33578907733	1312.51938115891	1313.44227595708	1031.76412111971	1320.05832769445	0.220254315206717	0.101822000948973	2.16313088678246	0.0305311141006107	0.427390672303177
ENSMUSG00000006390	Elovl1	334.449813532106	356.35217048734	358.638351260373	403.770166768853	392.730261003184	473.529725222101	386.578414712326	-0.274425610180856	0.126979139972798	-2.16118655583622	0.0306809315079985	0.42780763085335
ENSMUSG00000029366	Dck	939.956992279774	852.979889748426	927.512977397518	715.919662450315	876.630046882108	737.849119257714	841.808114669309	0.222092158544075	0.102807725216601	2.16026721801458	0.0307519891984314	0.428360446066404
ENSMUSG00000022150	Dab2	3681.13389534684	3567.00681167523	3517.89024658053	3869.37531848146	3901.25417435306	4047.45450480788	3764.01915854083	-0.134732083025243	0.0623873004218821	-2.15960751810294	0.0308030659303339	0.428634091930576
ENSMUSG00000006095	Tbcb	997.884574362132	973.216074411636	1036.91194396235	918.337424155017	878.633772703553	838.882401147775	940.644365123744	0.19058205808094	0.0883598350166347	2.15688562620178	0.0310145771643245	0.42982295608729
ENSMUSG00000059839	Zfp874b	126.784896633086	182.968107096189	96.0808315047685	171.522419128721	208.387485430261	184.717414364656	161.743525692947	-0.473106056397706	0.219231039113288	-2.15802496905207	0.0309258905389976	0.42982295608729
ENSMUSG00000071172	Srsf3	3324.82461687799	3428.47381630241	3319.06951604096	2742.22799277844	3139.83836220403	3149.38088800734	3183.96919870186	0.157291294769607	0.0729201729635255	2.15703403293193	0.0310030128098311	0.42982295608729
ENSMUSG00000097789	Gm2115	21.8594649367389	29.6234078155735	23.7823840358338	54.3331886681043	30.0558873216723	51.0269100454851	35.113540470568	-0.840416215780469	0.389585628140657	-2.15720538714802	0.0309896649136464	0.42982295608729
ENSMUSG00000021840	Mapk1ip1l	2122.55404535735	2153.79600353229	2260.27777876564	1948.5372955679	2002.7239585341	1934.94042892479	2070.47158511368	0.151330415916483	0.0701769659197488	2.15641149390154	0.0310515479702792	0.429898436213907
ENSMUSG00000022360	Atad2	2052.60375755979	1921.16512450999	2204.15135244108	1640.64922644864	1978.67924867676	1804.31153920835	1933.59337480743	0.187359086822455	0.086934346550508	2.15517910074359	0.0311478216928531	0.430540739261719
ENSMUSG00000027394	Ttl	1056.90512969133	1148.3426912037	1046.42489757669	1243.27119952309	1164.16470225944	1293.02190055259	1158.68842013447	-0.185733036896758	0.086186640923206	-2.15500958045517	0.0311610845238188	0.430540739261719
ENSMUSG00000020471	Pold2	1047.06837046979	1009.80969583087	1067.35339552822	903.422431187302	973.810749222181	855.21101236233	976.112609100117	0.19289736645879	0.0895799514781937	2.15335421906035	0.031290850658166	0.431023566086272
ENSMUSG00000026109	Tmeff2	93.9956992279774	115.87980116092	78.0062196375348	117.189230460617	118.219823465244	175.532570556469	116.470557418127	-0.511425867353791	0.237489247724587	-2.15346956653332	0.0312817934009722	0.431023566086272
ENSMUSG00000030824	Nucb1	2572.85902305417	2767.17480065475	2562.78970370145	2996.84822987014	2742.09878664723	3074.88159934093	2786.10869054478	-0.156958648213372	0.0728643625027826	-2.15412092855925	0.0312306896794613	0.431023566086272
ENSMUSG00000001473	Tubb6	1244.89652814728	1340.89484200493	1486.87464992033	1380.70220615418	1515.818583923	1902.28320649568	1478.57833610757	-0.236447211791018	0.109839538561923	-2.15266027959247	0.0313453873296744	0.431214588064045
ENSMUSG00000037995	Igsf9	1928.00480742037	1550.87252681532	1786.53268877183	1716.28954792776	1476.74593040483	1311.39158816897	1628.30618158485	0.224654853154211	0.104375410520291	2.15237336106608	0.0313679600615628	0.431214588064045
ENSMUSG00000002372	Ranbp3	2471.21251109834	2358.54602813993	2575.15654340008	2274.53642757652	2231.1487021788	2162.52044772766	2345.52011002022	0.15103490011298	0.0703809461661935	2.14596291098921	0.0318759378726219	0.432233257810825
ENSMUSG00000003863	Ppfia3	157.38814754452	164.67129638657	161.72021144367	215.202041391315	198.368856323037	205.12817838285	183.746455245327	-0.353811470236784	0.164637917563267	-2.14902785138072	0.0316321922247137	0.432233257810825
ENSMUSG00000009654	Oit3	2.18594649367389	10.4553204054965	11.4155443372002	14.9149929677149	25.0465727680602	22.4518404200134	14.4117028986932	-1.35425005211634	0.630913062716382	-2.14649233332663	0.0318337197882378	0.432233257810825
ENSMUSG00000021127	Zfp36l1	3069.06887711815	3781.34087998791	3152.59282779013	4010.0023950342	3494.49783259976	3880.08623985868	3564.59817539814	-0.185968859188187	0.086622651652956	-2.1468848579382	0.0318024493887406	0.432233257810825
ENSMUSG00000022893	Adamts1	1107.18189904583	1666.75232797624	1329.91091528383	1792.99522604744	1640.04958485258	1477.73931491725	1502.43821135386	-0.257357638493922	0.119933322046655	-2.14583932223446	0.0318858002022211	0.432233257810825
ENSMUSG00000026421	Csrp1	1850.40370689495	1916.8087410077	1755.13994184453	2023.11226040647	1944.6159097122	2257.43050041226	1957.91851004635	-0.172678451733907	0.0804489041169166	-2.14643634527269	0.0318381822135642	0.432233257810825
ENSMUSG00000029538	Srsf9	1777.17449935687	1715.54382320189	1902.5907228667	1574.59711473447	1630.03095574536	1613.47089563824	1702.23466859059	0.163023073793791	0.0759705142404619	2.14587298011161	0.0318831140588982	0.432233257810825
ENSMUSG00000030255	Sspn	426.259566266409	478.330908551467	384.323326019074	507.109760902306	479.892334236034	563.337086902155	473.208830479574	-0.265340440143781	0.123492107947214	-2.14864289349729	0.0316627187465877	0.432233257810825
ENSMUSG00000033126	Ybey	192.363291443303	169.898956589319	183.600004756637	119.319943741719	169.314831912087	119.402969506435	158.983332991583	0.417220924737947	0.194251684763077	2.14783683985454	0.0317267193030091	0.432233257810825
ENSMUSG00000035606	Ky	66.6713680570537	72.3159661380177	70.395856746068	98.0128109306979	78.1453070363479	131.649427917351	86.1984561375895	-0.554365307984623	0.257786441981933	-2.15048279390689	0.0315170455588571	0.432233257810825
ENSMUSG00000036768	Kif15	1525.79065258438	1578.75338122998	1610.54304690666	1298.66974483175	1544.87260833395	1290.98082415077	1474.93504300625	0.189511292856501	0.0882011207113834	2.14862681253938	0.0316639944894103	0.432233257810825
ENSMUSG00000039158	Akna	738.849914861776	837.296909140181	1003.61660631219	677.566823390477	785.460522006369	707.232973230423	791.670624823568	0.250091886394403	0.116528822830208	2.14618049269069	0.0318585813010655	0.432233257810825
ENSMUSG00000039220	Ppp1r10	1376.05331776772	1404.49804113837	1574.3938231722	1409.46683544906	1197.22617831328	1183.82431305525	1357.57708481598	0.200875667668845	0.0934339690542031	2.14992116574126	0.0315614511070921	0.432233257810825
ENSMUSG00000060373	Hnrnpc	5482.35380613412	5065.60273646307	5291.1048002923	4451.06004422234	5087.45986064839	4748.56424883284	5021.02424943218	0.148422041681364	0.06911483503689	2.14747009961239	0.0317558751292818	0.432233257810825
ENSMUSG00000018574	Acadvl	745.407754342797	832.940525637891	748.669449448048	944.971340168794	899.672893828723	841.944015750504	835.600996529459	-0.206040405175481	0.0960762903424753	-2.14454996587634	0.0319888463878673	0.433199501679589
ENSMUSG00000020894	Vamp2	1817.61450948984	1607.50551234509	1561.07568811213	1944.27586900569	1761.27499704999	1938.00204352752	1771.62476992171	-0.17942836136227	0.0836898063339265	-2.14396913103541	0.0320353602622495	0.433399015770136
ENSMUSG00000022280	Rnf19a	745.407754342797	897.415001471786	759.133698423815	920.468137436119	918.708289132449	945.018374042383	864.358542474892	-0.211410418093818	0.0986603729893591	-2.14280984034613	0.032128370840122	0.43422655415931
ENSMUSG00000086596	Susd5	300.56764288016	427.7968599249	256.849747587005	430.40408278263	452.842035646529	754.177730472269	437.106349882249	-0.732357672195862	0.34192606793336	-2.14185972020886	0.0322047720142227	0.434828194017777
ENSMUSG00000039671	Zmynd8	2338.96274823107	2148.56834332954	2286.91404888578	2110.47150493166	2039.79288623082	1916.57074130842	2140.21337881955	0.158778812428878	0.0741503076718573	2.14131023072127	0.0322490286460356	0.434995058007901
ENSMUSG00000020859	Spag9	3077.81266309284	3502.53233584134	3069.83013134543	3518.87298374016	3491.4922438676	3762.72434675407	3403.87745077357	-0.158317560453383	0.0740188895790412	-2.13888051217417	0.0324453467128711	0.436856991460211
ENSMUSG00000022044	Stmn4	14.2086522088803	10.4553204054965	14.2694304215003	20.2417761704702	13.0242178393913	57.1501392509433	21.558256049447	-1.22012199294407	0.570507781725043	-2.13865968533294	0.0324632398771767	0.436856991460211
ENSMUSG00000027004	Frzb	1355.28682607781	643.002204938037	1331.81350600669	476.214418326326	695.292860041352	720.499969842249	870.351630872078	0.815286493649335	0.381347555538207	2.13790932132421	0.0325241035722126	0.436856991460211
ENSMUSG00000028573	Fggy	102.739485202673	129.820228368249	132.230055239236	166.195635925966	179.333461019311	143.895886328268	142.369125347284	-0.420438705352448	0.196685023057659	-2.13762440482921	0.032547239372558	0.436856991460211
ENSMUSG00000038244	Mical2	167.224906766053	184.710660497105	145.548190299303	227.986321077928	205.381896698094	207.169254784669	189.670205020525	-0.363094146462246	0.169806324030255	-2.13828400406073	0.0324937000145281	0.436856991460211
ENSMUSG00000032968	Inha	276.522231449747	285.778757750239	251.141975418405	397.378026925547	301.560736127445	314.325765880188	304.451248925262	-0.315800402815733	0.147837167405388	-2.13613672636035	0.0326682709896449	0.438050355443252
ENSMUSG00000004655	Aqp1	184.712478715444	392.945791906578	131.278759877803	637.083271049536	346.644567109953	566.398701504884	376.510595027366	-1.12773330447125	0.528449377122507	-2.13404226268927	0.0328393214355538	0.439282688542201
ENSMUSG00000032013	Trim29	128.97084312676	199.522364404892	179.794823310903	212.005971469662	199.370719233759	265.339932236522	197.500775630416	-0.407943076609095	0.191130674663543	-2.13436737628441	0.0328127199196775	0.439282688542201
ENSMUSG00000032649	Colgalt2	262.313579240867	236.987262524588	212.138865599637	281.254153105481	253.471316412769	376.57859613568	270.45729550317	-0.358655541171138	0.168080761943416	-2.13382862514556	0.0328568117850733	0.439282688542201
ENSMUSG00000026335	Pam	1357.47277257149	1859.30447877747	1375.57309263263	1916.57659635136	1828.3998120684	1662.4567292819	1666.63058028054	-0.234438936225635	0.109933229957317	-2.13255751983871	0.0329610412294937	0.440102333052747
ENSMUSG00000068699	Flnc	3246.13054310573	3206.2982576856	3011.80111429799	3549.76832631615	3136.83277347186	4096.44033845154	3374.54522555481	-0.188238381998811	0.0882797396025991	-2.13229425965898	0.0329826636635556	0.440102333052747
ENSMUSG00000004642	Slbp	1412.12143491333	1258.99483216187	1263.32023998349	1126.08196906247	1241.30814638506	1076.66780195974	1229.74907074433	0.190979701914924	0.0896346546064116	2.13064581721792	0.0331183319630245	0.440619212663186
ENSMUSG00000021703	Serinc5	455.769843931007	408.628772514823	488.965815776743	522.024753870021	482.897922968201	627.630993559466	497.653017103377	-0.271382024642808	0.127367183232157	-2.13070602455069	0.0331133684544737	0.440619212663186
ENSMUSG00000035242	Oaz1	454.67687068417	541.934107684904	482.306748246709	463.430138639713	371.691139878014	392.907207350235	451.157702080624	0.27057599627502	0.126963450818475	2.13113297197532	0.0330781890574812	0.440619212663186
ENSMUSG00000003660	Snrnp200	5209.11049442489	5398.43043603804	5857.12554034515	4980.54229457622	5216.70017613158	4640.38719953641	5217.04935684205	0.150236809156172	0.0706090533308167	2.12772728239656	0.0333597015260033	0.442535262363918
ENSMUSG00000058153	Sez6l	4.37189298734778	12.1978738064126	6.65906753003346	24.5032027326745	16.0298065715585	18.3696876163746	13.6885885407336	-1.32007093896959	0.620275426982011	-2.12820124987456	0.0333204012544368	0.442535262363918
ENSMUSG00000059866	Tnip2	60.113528576032	67.9595826357275	78.9575149989682	99.078167571249	97.1807023400737	100.012743689151	83.8837066352002	-0.514429408160902	0.241762278944283	-2.12783156416001	0.0333510513254028	0.442535262363918
ENSMUSG00000021756	Il6st	4341.28973643635	4512.34203167221	3678.65916266277	4622.58246335107	4442.26014614316	5117.99907756215	4452.52210297129	-0.178472849989599	0.0839046191058565	-2.12709207063359	0.0334124339840969	0.442804044937929
ENSMUSG00000020599	Rgs9	248.104927031987	311.045782063522	257.801042948438	388.855173801138	311.579365234669	319.428456884737	306.135791327415	-0.316733523750895	0.148951255722047	-2.1264239916308	0.0334679718627147	0.44310944882703
ENSMUSG00000005575	Ube2m	1804.4988305278	1689.40552218815	1702.8186969657	1525.59070926912	1512.81299519084	1609.3887428346	1640.75258282937	0.160501860994399	0.0754952392270296	2.12598652097435	0.0335043818790943	0.443161256726682
ENSMUSG00000019849	Prep	1794.66207130627	1756.49382812342	1811.2663681691	1524.52535262857	1694.15018203159	1574.69044400367	1692.6313743771	0.16148948005248	0.0759751795341712	2.12555575442697	0.0335402670268934	0.443206028532699
ENSMUSG00000017765	Slc12a4	1193.52678554595	1265.96504576554	1143.45702444289	1409.46683544906	1264.35099333168	1414.46594646085	1281.87210516599	-0.181724503304565	0.0855429804193106	-2.12436487966396	0.0336396443640845	0.443664188048091
ENSMUSG00000022123	Scel	4.37189298734778	3.48510680183218	1.9025907228667	13.8496363271638	13.0242178393913	7.14376740636791	7.29620201416162	-1.81023402123748	0.852511023489018	-2.12341420974107	0.0337191575046852	0.443664188048091
ENSMUSG00000023216	Epb42	52.4627158481734	39.207451520612	80.8601057218349	34.091412497634	30.0558873216723	37.759913433659	45.7395810572643	0.75856241906145	0.357274210558381	2.12319388482001	0.0337376081987145	0.443664188048091
ENSMUSG00000034762	Glis1	128.97084312676	196.908534303518	106.545080480535	227.986321077928	250.465727680602	139.813733524629	175.115040032329	-0.512279086464812	0.241207222611582	-2.12381321304686	0.0336857656908539	0.443664188048091
ENSMUSG00000089715	Cbx6	1828.54424195821	1998.70875085075	1787.48398413327	2155.2164838348	1987.69601487326	2149.25345111583	1984.48382112769	-0.163697520567769	0.0770966199740427	-2.12327752660082	0.0337306027594641	0.443664188048091
ENSMUSG00000029064	Gnb1	8416.98697389132	8287.58397475692	8178.28622224252	7478.80361666847	7934.75425292148	7423.39487341717	7953.30165231631	0.123690395340655	0.0583014899395948	2.12156491144238	0.0338742915772774	0.445032479999356
ENSMUSG00000074785	Plxnc1	221.8735691079	201.264917805808	213.090160961071	242.901314045643	240.447098573378	324.531147889285	240.684701397181	-0.346046348922891	0.163161404455569	-2.1208836126262	0.0339315980471897	0.445356306611671
ENSMUSG00000020614	Fam20a	7.65081272785862	11.3265971059546	5.70777216860011	21.3071328110213	15.0279436608361	23.4723786209231	14.0821061825323	-1.26767388922626	0.599113454487691	-2.11591624212523	0.0343519317858936	0.448130670316979
ENSMUSG00000020935	Dcakd	3904.10043770157	3768.27172948104	4330.29648524462	3745.79394817754	3601.69716404706	3441.25481346751	3798.56909635322	0.153851248247278	0.072658280487212	2.11746338085107	0.0342205399941888	0.448130670316979
ENSMUSG00000025607	Copg2	1256.91923386249	1213.68844373806	1317.54407558519	1082.40234679988	1240.30628347434	947.059450444203	1176.31997231736	0.211997884828661	0.100199933354742	2.1157487608112	0.0343661810726218	0.448130670316979
ENSMUSG00000035478	Mbd3	3066.88293062447	3010.26100008254	3179.22909791026	2937.18825799928	2687.99818946822	2751.37098965256	2938.82174428956	0.144190789162191	0.0681490834947326	2.1158140618771	0.034360624666508	0.448130670316979
ENSMUSG00000035683	Melk	865.634811494861	793.733074117279	856.165825290016	629.625774565679	845.572296649713	642.939066573112	772.278474781777	0.246959875672784	0.116750297991378	2.11528261530452	0.0344058672597988	0.448130670316979
ENSMUSG00000047819	Tigd4	10.9297324683695	6.97021360366436	11.4155443372002	19.1764195299192	17.031669482281	30.616146027291	16.0232875747875	-1.19663203026977	0.565682582450852	-2.11537718747728	0.0343978125126247	0.448130670316979
ENSMUSG00000075012	Fjx1	644.854215633798	805.059671223233	605.975145233045	827.782109708177	774.440029988422	829.697557339587	747.968121521044	-0.240541882902237	0.113697696693496	-2.11562670043075	0.0343765691340464	0.448130670316979
